title,reviews
1461 3홀 모노 블랙 14345001,"예쁜거 둘째치고 일단 뒷꿈치
개박살납니다 ..ㅋㅋ 도저희 못신겠어여 10분안으로 살껍데기 일어나요"
1461 3홀 모노 블랙 14345001,한치수 크게 주문하세요 배송도 느렸고 교환 절차가 불만족스러웠내요
1461 3홀 모노 블랙 14345001,예쁘긴한데 확실히 딱딱하긴해요 ㅠㅠ 발에 물집나는건 감안하셔야할듯
1461 3홀 모노 블랙 14345001,살까말까 고민 오래했었는데 진작에 살걸그랬어요 너무 예뻐요
1461 3홀 모노 블랙 14345001,평소에 닥터마틴 자주 신는데 역시 닥터마틴이다. 착화감이 딱딱하나 길들이면 괜찮다.
1461 3홀 모노 블랙 14345001,"스니커즈 생각하고 크게 샀다가 사이즈 변경했네요 정사이즈로 가시면 될 것 같아요
발볼도 넉넉한데 처음에는 뒷굼치가 진짜 갈려나갑니다 길들이면 괜찮고 신발은 진짜 엄청 이뻐요"
1461 3홀 모노 블랙 14345001,"아주 깔끔 합니다.
물론 발은 아픕니다만.. 잘 늘려가야죠!"
1461 3홀 모노 블랙 14345001,더비 처음이라 제일 유명한 닥터마틴 샀는데 역시 이쁘네요
1461 3홀 모노 블랙 14345001,믿고조는 기본템입니다 하나쯤은 장만해두는게 좋습니다
1461 3홀 모노 블랙 14345001,너무너무 이뻐요 앞으로 믿고사요!! 정말 추천드려요!
1461 3홀 모노 블랙 14345001,꽉낍니다. 숨막혀요. 그래도 신발은 작게 신어야하니 집에서 신고있으면서 열심히 늘려야겠어요. 디자인은 역시 굿굿
1461 3홀 모노 블랙 14345001,예쁘긴한데 들은대로 딱딱하네욕 길들이기까지 시간좀 걸릴듯 합니다 ㅜ
1461 3홀 모노 블랙 14345001,"쿠션감있어서 너무 편하고, 굽도 어느정도 있어서 좋아요"
1461 3홀 모노 블랙 14345001,"착화감이 딱딱하긴 한데 그건 닥터마틴 특유 느낌이라 괜찮았어요! 오늘 첫 개시하고 한 4시간 정도 돌아다녔는데 꽤나 금방 제 발에 맞춰질 것 같긴 합니다! 다만 상품이 구형이 온 거 같아요. 전에 매장 갔을때 숄이 운동화 끈처럼 되있길래 물어봤더니 제가 받은 구두끈 형태는 구형 제품이라고 하더라구요,, 그래도 이쁩니다!"
1461 3홀 모노 블랙 14345001,신으면 발 아플꺼라고 많이 들었는데 생각보다 편했습니다. 노란색 스티치가 너무 튀거나 어려보이지 않을까 했는데 실제로 신어보니 무난무난하게 포인트가 되네요~
1461 3홀 모노 블랙 14345001,평소 270신어서 270 그대로 갔다가 너무 커서 사이즈 다운해서 신으니 그나마 맞네요!
1461 3홀 모노 블랙 14345001,운동화 255신는데 끈안풀고 주걱없이 쉽게들어가요 내마감이 잘되있어서 발이 빠지거나 하진않아요
1461 3홀 모노 블랙 14345001,"운동화랑 같은 정사이즈로 구매하니 딱 맞네요
할인받아서 나름 싸게 잘구매했어요"
1461 3홀 모노 블랙 14345001,처음 신 닥터마틴 인데 입문으로 좋은거 같네요 귿
1461 3홀 모노 블랙 14345001,가장 무난한 닥터마틴으로 처음엔 조금 발이 아프지만 이쁜디자인으로 충분히 감안할만 합니다.
1461 3홀 모노 블랙 14345001,첫 닥마인데 소재가 딱딱하긴해요ㅠㅠ 그치만 예쁜건 말해모해입니다! 나파는 220이 맞는데 반해 크홀은 230 신어도 피보네요ㅠ 참고하시면 좋을거같아요~
1461 3홀 모노 블랙 14345001,"확실히 신발은 무거운데 사람발마다 착화감은
차이가 클거같아요"
1461 3홀 모노 블랙 14345001,"역시 이쁘고 좋아요!
길들이기 단계만 잘 넘기면 무난"
1461 3홀 모노 블랙 14345001,"고급스러운 느낌이 정말 마음에 드네요
추천합니다"
1461 3홀 모노 블랙 14345001,유명한 만큼 진짜 좋은 신발입니다. 많이 신을수록 더 예뻐지는 거 같아요
1461 3홀 모노 블랙 14345001,뭐 그냥 기본 아주 좋아요 ㅋ 구두 대신 신어요 닥마최고
